id,fullName,triCode,typeDescKey,next_event,prob
9,Ottawa Senators,OTT,hit,hit,0.23103920297238603
9,Ottawa Senators,OTT,hit,lost-faceoff,0.012350634513848149
9,Ottawa Senators,OTT,hit,missed-shot,0.09201222712816871
9,Ottawa Senators,OTT,hit,penalty,0.04298020810819156
9,Ottawa Senators,OTT,hit,shot-on-goal,0.18340692253064503
9,Ottawa Senators,OTT,hit,stoppage,0.15940552279206677
9,Ottawa Senators,OTT,hit,takeaway,0.04271261102705819
9,Ottawa Senators,OTT,hit,won-faceoff,0.015438293142310187
9,Ottawa Senators,OTT,lost-faceoff,blocked-shot,0.09751035313237323
9,Ottawa Senators,OTT,lost-faceoff,giveaway,0.1072026472690248
9,Ottawa Senators,OTT,lost-faceoff,goal,0.022096472592346025
9,Ottawa Senators,OTT,lost-faceoff,hit,0.2544080357929569
9,Ottawa Senators,OTT,lost-faceoff,lost-faceoff,0.016643333365967322
9,Ottawa Senators,OTT,lost-faceoff,missed-shot,0.09339847077136955
9,Ottawa Senators,OTT,lost-faceoff,penalty,0.02890065888019737
9,Ottawa Senators,OTT,lost-faceoff,shot-on-goal,0.14861517676199054
9,Ottawa Senators,OTT,lost-faceoff,stoppage,0.17199416504312584
9,Ottawa Senators,OTT,lost-faceoff,takeaway,0.04013980400027413
9,Ottawa Senators,OTT,lost-faceoff,won-faceoff,0.019090882390374278
9,Ottawa Senators,OTT,missed-shot,blocked-shot,0.17181190778784122
9,Ottawa Senators,OTT,missed-shot,giveaway,0.08526246360258039
9,Ottawa Senators,OTT,missed-shot,goal,0.030421003523109343
9,Ottawa Senators,OTT,missed-shot,hit,0.13542253181255126
9,Ottawa Senators,OTT,missed-shot,lost-faceoff,0.008847991505928155
9,Ottawa Senators,OTT,missed-shot,missed-shot,0.13899390292948954
9,Ottawa Senators,OTT,missed-shot,penalty,0.030115345634722734
9,Ottawa Senators,OTT,missed-shot,shot-on-goal,0.22200415051237912
9,Ottawa Senators,OTT,missed-shot,stoppage,0.14414182526021138
9,Ottawa Senators,OTT,missed-shot,takeaway,0.018500345876031592
9,Ottawa Senators,OTT,missed-shot,won-faceoff,0.01447853155515516
9,Ottawa Senators,OTT,shot-on-goal,blocked-shot,0.10654112983151635
9,Ottawa Senators,OTT,shot-on-goal,giveaway,0.05884539147670962
9,Ottawa Senators,OTT,shot-on-goal,goal,0.038414684506111664
9,Ottawa Senators,OTT,shot-on-goal,hit,0.12406053848695077
9,Ottawa Senators,OTT,shot-on-goal,lost-faceoff,0.013420878757846052
9,Ottawa Senators,OTT,shot-on-goal,missed-shot,0.13751238850346878
9,Ottawa Senators,OTT,shot-on-goal,penalty,0.023785926660059464
9,Ottawa Senators,OTT,shot-on-goal,shot-on-goal,0.1963577799801784
9,Ottawa Senators,OTT,shot-on-goal,stoppage,0.2613148331681533
9,Ottawa Senators,OTT,shot-on-goal,takeaway,0.023228444003964323
9,Ottawa Senators,OTT,shot-on-goal,won-faceoff,0.016518004625041296
9,Ottawa Senators,OTT,takeaway,blocked-shot,0.1565242138215624
9,Ottawa Senators,OTT,takeaway,giveaway,0.083005264905374
9,Ottawa Senators,OTT,takeaway,goal,0.02893326376701608
9,Ottawa Senators,OTT,takeaway,hit,0.15913295071858843
9,Ottawa Senators,OTT,takeaway,lost-faceoff,0.0260873689702604
9,Ottawa Senators,OTT,takeaway,missed-shot,0.13660295024427266
9,Ottawa Senators,OTT,takeaway,penalty,0.027320590048854527
9,Ottawa Senators,OTT,takeaway,shot-on-goal,0.23336337333396578
9,Ottawa Senators,OTT,takeaway,stoppage,0.12294265521984539
9,Ottawa Senators,OTT,takeaway,takeaway,0.011857894986482
9,Ottawa Senators,OTT,takeaway,won-faceoff,0.014229473983778402
9,Ottawa Senators,OTT,won-faceoff,blocked-shot,0.13301789239494874
9,Ottawa Senators,OTT,won-faceoff,giveaway,0.10458120515150567
9,Ottawa Senators,OTT,won-faceoff,goal,0.02198163757716291
9,Ottawa Senators,OTT,won-faceoff,hit,0.17680882399022343
9,Ottawa Senators,OTT,won-faceoff,lost-faceoff,0.01449252655657569
9,Ottawa Senators,OTT,won-faceoff,missed-shot,0.12972769717669913
9,Ottawa Senators,OTT,won-faceoff,penalty,0.026509572901325478
9,Ottawa Senators,OTT,won-faceoff,shot-on-goal,0.225143358505938
9,Ottawa Senators,OTT,won-faceoff,stoppage,0.12308463635509041
9,Ottawa Senators,OTT,won-faceoff,takeaway,0.029376743020085857
9,Ottawa Senators,OTT,won-faceoff,won-faceoff,0.015275906370444646
9,Ottawa Senators,OTT,stoppage,won-faceoff,0.5453131941359396
9,Ottawa Senators,OTT,stoppage,lost-faceoff,0.4546868058640604
9,Ottawa Senators,OTT,penalty,won-faceoff,0.5453131941359396
9,Ottawa Senators,OTT,penalty,lost-faceoff,0.4546868058640604
9,Ottawa Senators,OTT,goal,won-faceoff,0.5453131941359396
9,Ottawa Senators,OTT,goal,lost-faceoff,0.4546868058640604
9,Ottawa Senators,OTT,start-game,won-faceoff,0.5453131941359396
9,Ottawa Senators,OTT,start-game,lost-faceoff,0.4546868058640604
21,Colorado Avalanche,COL,blocked-shot,blocked-shot,0.15467924137216293
21,Colorado Avalanche,COL,blocked-shot,giveaway,0.07254637786299098
21,Colorado Avalanche,COL,blocked-shot,goal,0.028448543890558606
21,Colorado Avalanche,COL,blocked-shot,hit,0.1027308529381283
21,Colorado Avalanche,COL,blocked-shot,lost-faceoff,0.01036376826614157
21,Colorado Avalanche,COL,blocked-shot,missed-shot,0.15312467613224168
21,Colorado Avalanche,COL,blocked-shot,penalty,0.02518395688672401
21,Colorado Avalanche,COL,blocked-shot,shot-on-goal,0.2596123950668463
21,Colorado Avalanche,COL,blocked-shot,stoppage,0.1537983210695409
21,Colorado Avalanche,COL,blocked-shot,takeaway,0.02396621411545238
21,Colorado Avalanche,COL,blocked-shot,won-faceoff,0.015545652399212352
21,Colorado Avalanche,COL,giveaway,blocked-shot,0.1096145222633738
21,Colorado Avalanche,COL,giveaway,giveaway,0.11957947883277142
21,Colorado Avalanche,COL,giveaway,goal,0.01823587052199764
21,Colorado Avalanche,COL,giveaway,hit,0.16918835428742257
21,Colorado Avalanche,COL,giveaway,lost-faceoff,0.014117021806646627
21,Colorado Avalanche,COL,giveaway,missed-shot,0.07473717427048213
21,Colorado Avalanche,COL,giveaway,penalty,0.04663599674478086
21,Colorado Avalanche,COL,giveaway,shot-on-goal,0.1833552008769162
21,Colorado Avalanche,COL,giveaway,stoppage,0.20142498878942386
21,Colorado Avalanche,COL,giveaway,takeaway,0.040690239325040276
21,Colorado Avalanche,COL,giveaway,won-faceoff,0.022421152281144642
21,Colorado Avalanche,COL,hit,blocked-shot,0.1234419582519898
21,Colorado Avalanche,COL,hit,giveaway,0.11713470491064726
21,Colorado Avalanche,COL,hit,goal,0.02656555038294038
21,Colorado Avalanche,COL,hit,hit,0.1566451419132002
21,Colorado Avalanche,COL,hit,lost-faceoff,0.009010361916203635
21,Colorado Avalanche,COL,hit,missed-shot,0.0937077639285178
21,Colorado Avalanche,COL,hit,penalty,0.043249737197777444
21,Colorado Avalanche,COL,hit,shot-on-goal,0.1973269259648596
21,Colorado Avalanche,COL,hit,stoppage,0.17059618561345546
21,Colorado Avalanche,COL,hit,takeaway,0.04655353656705211
21,Colorado Avalanche,COL,hit,won-faceoff,0.01576813335335636
21,Colorado Avalanche,COL,lost-faceoff,blocked-shot,0.11450901985731812
21,Colorado Avalanche,COL,lost-faceoff,giveaway,0.12314263643386195
21,Colorado Avalanche,COL,lost-faceoff,goal,0.019957286317989733
21,Colorado Avalanche,COL,lost-faceoff,hit,0.17130004089607853
21,Colorado Avalanche,COL,lost-faceoff,lost-faceoff,0.018176034897987005
21,Colorado Avalanche,COL,lost-faceoff,missed-shot,0.09978643158994865
21,Colorado Avalanche,COL,lost-faceoff,penalty,0.02551915299677375
21,Colorado Avalanche,COL,lost-faceoff,shot-on-goal,0.19084836642886355
21,Colorado Avalanche,COL,lost-faceoff,stoppage,0.18495933112191576
21,Colorado Avalanche,COL,lost-faceoff,takeaway,0.031353660199027585
21,Colorado Avalanche,COL,lost-faceoff,won-faceoff,0.02044803926023538
21,Colorado Avalanche,COL,missed-shot,blocked-shot,0.17759400285578295
21,Colorado Avalanche,COL,missed-shot,giveaway,0.08180628272251307
21,Colorado Avalanche,COL,missed-shot,goal,0.03447762970014278
21,Colorado Avalanche,COL,missed-shot,hit,0.11432056163731556
21,Colorado Avalanche,COL,missed-shot,lost-faceoff,0.008180628272251307
21,Colorado Avalanche,COL,missed-shot,missed-shot,0.1436815801999048
21,Colorado Avalanche,COL,missed-shot,penalty,0.021418372203712517
21,Colorado Avalanche,COL,missed-shot,shot-on-goal,0.25345073774393145
21,Colorado Avalanche,COL,missed-shot,stoppage,0.13755354593050928
21,Colorado Avalanche,COL,missed-shot,takeaway,0.017848643503093762
21,Colorado Avalanche,COL,missed-shot,won-faceoff,0.009668015230842455
21,Colorado Avalanche,COL,shot-on-goal,blocked-shot,0.13546977421704295
21,Colorado Avalanche,COL,shot-on-goal,giveaway,0.06463947560087399
21,Colorado Avalanche,COL,shot-on-goal,goal,0.03831937363437728
21,Colorado Avalanche,COL,shot-on-goal,hit,0.07830480699198834
21,Colorado Avalanche,COL,shot-on-goal,lost-faceoff,0.013201019664967225
21,Colorado Avalanche,COL,shot-on-goal,missed-shot,0.1305535324107793
21,Colorado Avalanche,COL,shot-on-goal,penalty,0.013109978150036415
21,Colorado Avalanche,COL,shot-on-goal,shot-on-goal,0.21959213401310995
21,Colorado Avalanche,COL,shot-on-goal,stoppage,0.27676620538965774
21,Colorado Avalanche,COL,shot-on-goal,takeaway,0.01820830298616169
21,Colorado Avalanche,COL,shot-on-goal,won-faceoff,0.011835396941005097
21,Colorado Avalanche,COL,takeaway,blocked-shot,0.16694312162234468
21,Colorado Avalanche,COL,takeaway,giveaway,0.10969019209160467
21,Colorado Avalanche,COL,takeaway,goal,0.02284766440151961
21,Colorado Avalanche,COL,takeaway,hit,0.13708598640911768
21,Colorado Avalanche,COL,takeaway,lost-faceoff,0.0026753705388196263
21,Colorado Avalanche,COL,takeaway,missed-shot,0.1476804537428434
21,Colorado Avalanche,COL,takeaway,penalty,0.02311520145540157
21,Colorado Avalanche,COL,takeaway,shot-on-goal,0.25683557172668414
21,Colorado Avalanche,COL,takeaway,stoppage,0.10102199154582908
21,Colorado Avalanche,COL,takeaway,takeaway,0.026753705388196262
21,Colorado Avalanche,COL,takeaway,won-faceoff,0.005350741077639253
21,Colorado Avalanche,COL,won-faceoff,blocked-shot,0.1709751643834495
21,Colorado Avalanche,COL,won-faceoff,giveaway,0.10604063116693827
21,Colorado Avalanche,COL,won-faceoff,goal,0.027971798924035608
21,Colorado Avalanche,COL,won-faceoff,hit,0.11838064901779355
21,Colorado Avalanche,COL,won-faceoff,lost-faceoff,0.007779042440817865
21,Colorado Avalanche,COL,won-faceoff,missed-shot,0.144444535427397
21,Colorado Avalanche,COL,won-faceoff,penalty,0.02712019848840923
21,Colorado Avalanche,COL,won-faceoff,shot-on-goal,0.23975827649173376
21,Colorado Avalanche,COL,won-faceoff,stoppage,0.12027218460077138
21,Colorado Avalanche,COL,won-faceoff,takeaway,0.023337127322453594
21,Colorado Avalanche,COL,won-faceoff,won-faceoff,0.01392039173620039
21,Colorado Avalanche,COL,stoppage,won-faceoff,0.5108837614279494
21,Colorado Avalanche,COL,stoppage,lost-faceoff,0.48911623857205055
21,Colorado Avalanche,COL,penalty,won-faceoff,0.5108837614279494
21,Colorado Avalanche,COL,penalty,lost-faceoff,0.48911623857205055
21,Colorado Avalanche,COL,goal,won-faceoff,0.5108837614279494
21,Colorado Avalanche,COL,goal,lost-faceoff,0.48911623857205055
21,Colorado Avalanche,COL,start-game,won-faceoff,0.5108837614279494
21,Colorado Avalanche,COL,start-game,lost-faceoff,0.48911623857205055
15,Washington Capitals,WSH,blocked-shot,blocked-shot,0.13699708684355563
15,Washington Capitals,WSH,blocked-shot,giveaway,0.09920478702464375
15,Washington Capitals,WSH,blocked-shot,goal,0.027856074324856313
15,Washington Capitals,WSH,blocked-shot,hit,0.13831981733721757
15,Washington Capitals,WSH,blocked-shot,lost-faceoff,0.011022754113849304
15,Washington Capitals,WSH,blocked-shot,missed-shot,0.1511691992756476
15,Washington Capitals,WSH,blocked-shot,penalty,0.030611762853318635
15,Washington Capitals,WSH,blocked-shot,shot-on-goal,0.22769860640894418
15,Washington Capitals,WSH,blocked-shot,stoppage,0.14562632863554054
15,Washington Capitals,WSH,blocked-shot,takeaway,0.022832847807259273
15,Washington Capitals,WSH,blocked-shot,won-faceoff,0.008660735375167311
15,Washington Capitals,WSH,giveaway,blocked-shot,0.09111096597217685
15,Washington Capitals,WSH,giveaway,giveaway,0.10041800013062505
15,Washington Capitals,WSH,giveaway,goal,0.01792828685258964
15,Washington Capitals,WSH,giveaway,hit,0.22709163346613545
15,Washington Capitals,WSH,giveaway,lost-faceoff,0.024492195153810983
15,Washington Capitals,WSH,giveaway,missed-shot,0.0969890928090915
15,Washington Capitals,WSH,giveaway,penalty,0.05055189079746587
15,Washington Capitals,WSH,giveaway,shot-on-goal,0.14695317092286592
15,Washington Capitals,WSH,giveaway,stoppage,0.18078505649533017
15,Washington Capitals,WSH,giveaway,takeaway,0.04245313826660571
15,Washington Capitals,WSH,giveaway,won-faceoff,0.021226569133302856
15,Washington Capitals,WSH,hit,blocked-shot,0.10197044334975368
15,Washington Capitals,WSH,hit,giveaway,0.11330049261083742
15,Washington Capitals,WSH,hit,goal,0.02253694581280788
15,Washington Capitals,WSH,hit,hit,0.21334975369458126
15,Washington Capitals,WSH,hit,lost-faceoff,0.015394088669950736
15,Washington Capitals,WSH,hit,missed-shot,0.10270935960591132
15,Washington Capitals,WSH,hit,penalty,0.05231527093596058
15,Washington Capitals,WSH,hit,shot-on-goal,0.1795566502463054
15,Washington Capitals,WSH,hit,stoppage,0.15330049261083742
15,Washington Capitals,WSH,hit,takeaway,0.031403940886699504
15,Washington Capitals,WSH,hit,won-faceoff,0.014162561576354678
15,Washington Capitals,WSH,lost-faceoff,blocked-shot,0.10555555555555556
15,Washington Capitals,WSH,lost-faceoff,giveaway,0.11990740740740741
15,Washington Capitals,WSH,lost-faceoff,goal,0.02089814814814815
15,Washington Capitals,WSH,lost-faceoff,hit,0.20050925925925928
15,Washington Capitals,WSH,lost-faceoff,lost-faceoff,0.01990740740740741
15,Washington Capitals,WSH,lost-faceoff,missed-shot,0.0938888888888889
15,Washington Capitals,WSH,lost-faceoff,penalty,0.030666666666666665
15,Washington Capitals,WSH,lost-faceoff,shot-on-goal,0.16555555555555554
15,Washington Capitals,WSH,lost-faceoff,stoppage,0.1801481481481481
15,Washington Capitals,WSH,lost-faceoff,takeaway,0.03796296296296296
15,Washington Capitals,WSH,lost-faceoff,won-faceoff,0.024999999999999998
15,Washington Capitals,WSH,missed-shot,blocked-shot,0.14615274394612407
15,Washington Capitals,WSH,missed-shot,giveaway,0.09234051360430497
15,Washington Capitals,WSH,missed-shot,goal,0.03496202894397478
15,Washington Capitals,WSH,missed-shot,hit,0.13693461336390123
15,Washington Capitals,WSH,missed-shot,lost-faceoff,0.01273662256611103
15,Washington Capitals,WSH,missed-shot,missed-shot,0.14615274394612407
15,Washington Capitals,WSH,missed-shot,penalty,0.021779624588049863
15,Washington Capitals,WSH,missed-shot,shot-on-goal,0.22257247934279023
15,Washington Capitals,WSH,missed-shot,stoppage,0.1441785674483769
15,Washington Capitals,WSH,missed-shot,takeaway,0.02706532295298594
15,Washington Capitals,WSH,missed-shot,won-faceoff,0.01512473929725685
15,Washington Capitals,WSH,shot-on-goal,blocked-shot,0.11699894509147869
15,Washington Capitals,WSH,shot-on-goal,giveaway,0.07032723475444075
15,Washington Capitals,WSH,shot-on-goal,goal,0.0344496893880465
15,Washington Capitals,WSH,shot-on-goal,hit,0.10659903886112503
15,Washington Capitals,WSH,shot-on-goal,lost-faceoff,0.010655641629460718
15,Washington Capitals,WSH,shot-on-goal,missed-shot,0.13170373054013446
15,Washington Capitals,WSH,shot-on-goal,penalty,0.016111330143744603
15,Washington Capitals,WSH,shot-on-goal,shot-on-goal,0.21353905825439276
15,Washington Capitals,WSH,shot-on-goal,stoppage,0.26391893187848303
15,Washington Capitals,WSH,shot-on-goal,takeaway,0.025040757829232686
15,Washington Capitals,WSH,shot-on-goal,won-faceoff,0.010655641629460718
15,Washington Capitals,WSH,takeaway,blocked-shot,0.13709548860194484
15,Washington Capitals,WSH,takeaway,giveaway,0.13018757638556777
15,Washington Capitals,WSH,takeaway,goal,0.025931239704553907
15,Washington Capitals,WSH,takeaway,hit,0.12641479355970028
15,Washington Capitals,WSH,takeaway,lost-faceoff,0.010627557255964716
15,Washington Capitals,WSH,takeaway,missed-shot,0.14666029013231308
15,Washington Capitals,WSH,takeaway,penalty,0.022955523672883785
15,Washington Capitals,WSH,takeaway,shot-on-goal,0.22955523672883785
15,Washington Capitals,WSH,takeaway,stoppage,0.13603273287634837
15,Washington Capitals,WSH,takeaway,takeaway,0.02125511451192943
15,Washington Capitals,WSH,takeaway,won-faceoff,0.013284446569955895
15,Washington Capitals,WSH,won-faceoff,blocked-shot,0.15910095334301405
15,Washington Capitals,WSH,won-faceoff,giveaway,0.11183967241799175
15,Washington Capitals,WSH,won-faceoff,goal,0.023107519414104424
15,Washington Capitals,WSH,won-faceoff,hit,0.13259314711426587
15,Washington Capitals,WSH,won-faceoff,lost-faceoff,0.017136723999530996
15,Washington Capitals,WSH,won-faceoff,missed-shot,0.1363722457225835
15,Washington Capitals,WSH,won-faceoff,penalty,0.027923840790814714
15,Washington Capitals,WSH,won-faceoff,shot-on-goal,0.2256635970885608
15,Washington Capitals,WSH,won-faceoff,stoppage,0.12612628863654812
15,Washington Capitals,WSH,won-faceoff,takeaway,0.02841088452553823
15,Washington Capitals,WSH,won-faceoff,won-faceoff,0.011725126947047524
15,Washington Capitals,WSH,stoppage,won-faceoff,0.4927268529208035
15,Washington Capitals,WSH,stoppage,lost-faceoff,0.5072731470791965
15,Washington Capitals,WSH,penalty,won-faceoff,0.4927268529208035
15,Washington Capitals,WSH,penalty,lost-faceoff,0.5072731470791965
15,Washington Capitals,WSH,goal,won-faceoff,0.4927268529208035
15,Washington Capitals,WSH,goal,lost-faceoff,0.5072731470791965
15,Washington Capitals,WSH,start-game,won-faceoff,0.4927268529208035
15,Washington Capitals,WSH,start-game,lost-faceoff,0.5072731470791965
10,Toronto Maple Leafs,TOR,blocked-shot,blocked-shot,0.13814016172506738
10,Toronto Maple Leafs,TOR,blocked-shot,giveaway,0.10294998502545673
10,Toronto Maple Leafs,TOR,blocked-shot,goal,0.030828840970350407
10,Toronto Maple Leafs,TOR,blocked-shot,hit,0.13815887990416295
10,Toronto Maple Leafs,TOR,blocked-shot,lost-faceoff,0.013102725366876311
10,Toronto Maple Leafs,TOR,blocked-shot,missed-shot,0.14375561545372867
10,Toronto Maple Leafs,TOR,blocked-shot,penalty,0.0215633423180593
10,Toronto Maple Leafs,TOR,blocked-shot,shot-on-goal,0.21226415094339623
10,Toronto Maple Leafs,TOR,blocked-shot,stoppage,0.15992812219227315
10,Toronto Maple Leafs,TOR,blocked-shot,takeaway,0.024333632824198863
10,Toronto Maple Leafs,TOR,blocked-shot,won-faceoff,0.01497454327643007
10,Toronto Maple Leafs,TOR,giveaway,blocked-shot,0.08385151686451855
10,Toronto Maple Leafs,TOR,giveaway,giveaway,0.111487971861064
10,Toronto Maple Leafs,TOR,giveaway,goal,0.006704980842911877
10,Toronto Maple Leafs,TOR,giveaway,hit,0.2672413793103448
10,Toronto Maple Leafs,TOR,giveaway,lost-faceoff,0.019628164060046478
10,Toronto Maple Leafs,TOR,giveaway,missed-shot,0.07537214999057848
10,Toronto Maple Leafs,TOR,giveaway,penalty,0.028264556246466926
10,Toronto Maple Leafs,TOR,giveaway,shot-on-goal,0.15922366685509706
10,Toronto Maple Leafs,TOR,giveaway,stoppage,0.18541548897682306
10,Toronto Maple Leafs,TOR,giveaway,takeaway,0.04161170780729854
10,Toronto Maple Leafs,TOR,giveaway,won-faceoff,0.0211984171848502
10,Toronto Maple Leafs,TOR,hit,blocked-shot,0.07806418610857815
10,Toronto Maple Leafs,TOR,hit,giveaway,0.13010697684763028
10,Toronto Maple Leafs,TOR,hit,goal,0.018993394568867738
10,Toronto Maple Leafs,TOR,hit,hit,0.21978070858261237
10,Toronto Maple Leafs,TOR,hit,lost-faceoff,0.018904432533416365
10,Toronto Maple Leafs,TOR,hit,missed-shot,0.09007406089451325
10,Toronto Maple Leafs,TOR,hit,penalty,0.04243489091030402
10,Toronto Maple Leafs,TOR,hit,shot-on-goal,0.1701398928007473
10,Toronto Maple Leafs,TOR,hit,stoppage,0.18646442630607388
10,Toronto Maple Leafs,TOR,hit,takeaway,0.028912661521695616
10,Toronto Maple Leafs,TOR,hit,won-faceoff,0.016124368925561017
10,Toronto Maple Leafs,TOR,lost-faceoff,blocked-shot,0.08106718291539369
10,Toronto Maple Leafs,TOR,lost-faceoff,giveaway,0.13410367323068859
10,Toronto Maple Leafs,TOR,lost-faceoff,goal,0.022757292517418353
10,Toronto Maple Leafs,TOR,lost-faceoff,hit,0.2214223055748813
10,Toronto Maple Leafs,TOR,lost-faceoff,lost-faceoff,0.020165965899351664
10,Toronto Maple Leafs,TOR,lost-faceoff,missed-shot,0.08893190961614085
10,Toronto Maple Leafs,TOR,lost-faceoff,penalty,0.03412081430170302
10,Toronto Maple Leafs,TOR,lost-faceoff,shot-on-goal,0.15063976526815692
10,Toronto Maple Leafs,TOR,lost-faceoff,stoppage,0.18326829809330794
10,Toronto Maple Leafs,TOR,lost-faceoff,takeaway,0.04083608094618712
10,Toronto Maple Leafs,TOR,lost-faceoff,won-faceoff,0.022686711636770624
10,Toronto Maple Leafs,TOR,missed-shot,blocked-shot,0.1536913365657305
10,Toronto Maple Leafs,TOR,missed-shot,giveaway,0.10246089104382033
10,Toronto Maple Leafs,TOR,missed-shot,goal,0.026786204372884453
10,Toronto Maple Leafs,TOR,missed-shot,hit,0.17076205287713841
10,Toronto Maple Leafs,TOR,missed-shot,lost-faceoff,0.010977952611837892
10,Toronto Maple Leafs,TOR,missed-shot,missed-shot,0.1295398408196871
10,Toronto Maple Leafs,TOR,missed-shot,penalty,0.019760314701308204
10,Toronto Maple Leafs,TOR,missed-shot,shot-on-goal,0.20858109962491994
10,Toronto Maple Leafs,TOR,missed-shot,stoppage,0.13993230262556033
10,Toronto Maple Leafs,TOR,missed-shot,takeaway,0.022870734607995605
10,Toronto Maple Leafs,TOR,missed-shot,won-faceoff,0.01463727014911719
10,Toronto Maple Leafs,TOR,shot-on-goal,blocked-shot,0.09547097846053047
10,Toronto Maple Leafs,TOR,shot-on-goal,giveaway,0.06551929894350131
10,Toronto Maple Leafs,TOR,shot-on-goal,goal,0.03782569526506066
10,Toronto Maple Leafs,TOR,shot-on-goal,hit,0.1341741643364416
10,Toronto Maple Leafs,TOR,shot-on-goal,lost-faceoff,0.00877490610850464
10,Toronto Maple Leafs,TOR,shot-on-goal,missed-shot,0.1165307531209416
10,Toronto Maple Leafs,TOR,shot-on-goal,penalty,0.019374992687578245
10,Toronto Maple Leafs,TOR,shot-on-goal,shot-on-goal,0.20147184425126652
10,Toronto Maple Leafs,TOR,shot-on-goal,stoppage,0.2834177674298885
10,Toronto Maple Leafs,TOR,shot-on-goal,takeaway,0.023399749622679038
10,Toronto Maple Leafs,TOR,shot-on-goal,won-faceoff,0.014039849773607423
10,Toronto Maple Leafs,TOR,takeaway,blocked-shot,0.11053116364752841
10,Toronto Maple Leafs,TOR,takeaway,giveaway,0.11001944529730837
10,Toronto Maple Leafs,TOR,takeaway,goal,0.06867260259952922
10,Toronto Maple Leafs,TOR,takeaway,hit,0.14358816907174293
10,Toronto Maple Leafs,TOR,takeaway,lost-faceoff,0.01535155050660117
10,Toronto Maple Leafs,TOR,takeaway,missed-shot,0.11974209395148912
10,Toronto Maple Leafs,TOR,takeaway,penalty,0.03315934909425852
10,Toronto Maple Leafs,TOR,takeaway,shot-on-goal,0.25176542830825915
10,Toronto Maple Leafs,TOR,takeaway,stoppage,0.11134991300788047
10,Toronto Maple Leafs,TOR,takeaway,takeaway,0.02046873400880156
10,Toronto Maple Leafs,TOR,takeaway,won-faceoff,0.01535155050660117
10,Toronto Maple Leafs,TOR,won-faceoff,blocked-shot,0.13591573224600748
10,Toronto Maple Leafs,TOR,won-faceoff,giveaway,0.10840897691050597
10,Toronto Maple Leafs,TOR,won-faceoff,goal,0.019740142064301084
10,Toronto Maple Leafs,TOR,won-faceoff,hit,0.16877821464977427
10,Toronto Maple Leafs,TOR,won-faceoff,lost-faceoff,0.012944355452000712
10,Toronto Maple Leafs,TOR,won-faceoff,missed-shot,0.12232415902140673
10,Toronto Maple Leafs,TOR,won-faceoff,penalty,0.030872287753021695
10,Toronto Maple Leafs,TOR,won-faceoff,shot-on-goal,0.20387359836901123
10,Toronto Maple Leafs,TOR,won-faceoff,stoppage,0.14860120058896817
10,Toronto Maple Leafs,TOR,won-faceoff,takeaway,0.03397893306150187
10,Toronto Maple Leafs,TOR,won-faceoff,won-faceoff,0.014562399883500802
10,Toronto Maple Leafs,TOR,stoppage,won-faceoff,0.5444344703770198
10,Toronto Maple Leafs,TOR,stoppage,lost-faceoff,0.45556552962298025
10,Toronto Maple Leafs,TOR,penalty,won-faceoff,0.5444344703770198
10,Toronto Maple Leafs,TOR,penalty,lost-faceoff,0.45556552962298025
10,Toronto Maple Leafs,TOR,goal,won-faceoff,0.5444344703770198
10,Toronto Maple Leafs,TOR,goal,lost-faceoff,0.45556552962298025
10,Toronto Maple Leafs,TOR,start-game,won-faceoff,0.5444344703770198
10,Toronto Maple Leafs,TOR,start-game,lost-faceoff,0.45556552962298025
22,Edmonton Oilers,EDM,blocked-shot,blocked-shot,0.15408731614581597
22,Edmonton Oilers,EDM,blocked-shot,giveaway,0.09171864056298569
22,Edmonton Oilers,EDM,blocked-shot,goal,0.03153453623720108
22,Edmonton Oilers,EDM,blocked-shot,hit,0.13122436047093353
22,Edmonton Oilers,EDM,blocked-shot,lost-faceoff,0.02001133975919688
22,Edmonton Oilers,EDM,blocked-shot,missed-shot,0.13107427542273956
22,Edmonton Oilers,EDM,blocked-shot,penalty,0.022812927325484445
22,Edmonton Oilers,EDM,blocked-shot,shot-on-goal,0.25214288096588067
22,Edmonton Oilers,EDM,blocked-shot,stoppage,0.1328752960010673
22,Edmonton Oilers,EDM,blocked-shot,takeaway,0.017509922289297267
22,Edmonton Oilers,EDM,blocked-shot,won-faceoff,0.01500850481939766
22,Edmonton Oilers,EDM,giveaway,blocked-shot,0.09070732413393805
22,Edmonton Oilers,EDM,giveaway,giveaway,0.1190131557785712
22,Edmonton Oilers,EDM,giveaway,goal,0.0156968702756602
22,Edmonton Oilers,EDM,giveaway,hit,0.21583196629032778
22,Edmonton Oilers,EDM,giveaway,lost-faceoff,0.024124288333494164
22,Edmonton Oilers,EDM,giveaway,missed-shot,0.07719772266718132
22,Edmonton Oilers,EDM,giveaway,penalty,0.038212872720254754
22,Edmonton Oilers,EDM,giveaway,shot-on-goal,0.18237961980121586
22,Edmonton Oilers,EDM,giveaway,stoppage,0.17652545916562132
22,Edmonton Oilers,EDM,giveaway,takeaway,0.03699057544469105
22,Edmonton Oilers,EDM,giveaway,won-faceoff,0.023320145389044356
22,Edmonton Oilers,EDM,hit,blocked-shot,0.09284977382747399
22,Edmonton Oilers,EDM,hit,giveaway,0.13953919001137474
22,Edmonton Oilers,EDM,hit,goal,0.012909028383990688
22,Edmonton Oilers,EDM,hit,hit,0.20815808269184982
22,Edmonton Oilers,EDM,hit,lost-faceoff,0.011903817157368463
